Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
"1211 Court reporters, transcriptionists, records management technicians and statistical officers",40,"89,000","76,000",Northwest Territories
"12110 Court reporters, medical transcriptionists and related occupations",0,0,0,Northwest Territories
12111 Health information management occupations,25,"75,000","60,000",Northwest Territories
12112 Records management technicians,0,0,0,Northwest Territories
12113 Statistical officers and related research support occupations,0,0,0,Northwest Territories
"122 Accounting, insurance and related business administrative occupations",255,"86,000","81,000",Northwest Territories
"1220 Accounting, insurance and related business administrative occupations",255,"86,000","81,000",Northwest Territories
12200 Accounting technicians and bookkeepers,220,"86,000","82,000",Northwest Territories
12201 Insurance adjusters and claims examiners,25,0,"80,000",Northwest Territories
12202 Insurance underwriters,0,0,0,Northwest Territories
"12203 Assessors, business valuators and appraisers",0,0,0,Northwest Territories
13 Administrative occupations and transportation logistics occupations,"1,040","74,500","74,200",Northwest Territories
131 Administrative occupations,"1,005","74,500","73,800",Northwest Territories
"1310 Administrative, property and payroll officers",620,"87,000","84,000",Northwest Territories
13100 Administrative officers,470,"86,000","82,000",Northwest Territories
13101 Property administrators,80,"91,000","92,000",Northwest Territories
13102 Payroll administrators,80,"95,000","88,000",Northwest Territories
"1311 Office administrative assistants - general, legal and medical",385,"60,400","57,200",Northwest Territories
13110 Administrative assistants,330,"60,800","57,600",Northwest Territories
13111 Legal administrative assistants,35,"38,400","52,000",Northwest Territories
13112 Medical administrative assistants,20,"73,000","60,000",Northwest Territories
132 Transportation and production logistics coordinators and customs brokers and related broker occupations,35,"89,000","85,000",Northwest Territories
1320 Transportation and production logistics coordinators and customs brokers and related broker occupations,35,"89,000","85,000",Northwest Territories
"13200 Customs, ship and other brokers",0,0,0,Northwest Territories
13201 Production and transportation logistics coordinators,35,"89,000","85,000",Northwest Territories
14 Administrative and financial support and supply chain logistics occupations,"1,245","60,800","61,700",Northwest Territories
"141 Office, court, and data support occupations",700,"44,800","51,500",Northwest Territories
1410 Office support and court services occupations,615,"43,600","50,600",Northwest Territories
14100 General office support workers,325,"49,600","53,800",Northwest Territories
14101 Receptionists,235,"34,000","43,200",Northwest Territories
14102 Personnel clerks,20,"50,800","52,000",Northwest Territories
14103 Court clerks and related court services occupations,25,"75,500","76,000",Northwest Territories
"1411 Survey, statistical and data entry occupations",90,"67,000","58,000",Northwest Territories
14110 Survey interviewers and statistical clerks,35,"12,400","34,000",Northwest Territories
14111 Data entry clerks,55,"73,000","68,000",Northwest Territories
14112 Desktop publishing operators and related occupations,0,0,0,Northwest Territories
"142 Financial, insurance and related administrative support workers",245,"77,500","77,000",Northwest Territories
"1420 Financial, insurance and related administrative support workers",245,"77,500","77,000",Northwest Territories
14200 Accounting and related clerks,245,"77,500","77,500",Northwest Territories
"14201 Banking, insurance and other financial clerks",0,0,0,Northwest Territories
14202 Collection clerks,10,0,"60,000",Northwest Territories
"143 Library, correspondence and other clerks",35,"72,000","80,000",Northwest Territories
"1430 Library, correspondence and other clerks",35,"72,000","80,000",Northwest Territories
14300 Library assistants and clerks,10,0,"25,000",Northwest Territories
"14301 Correspondence, publication and regulatory clerks",25,"125,000","110,000",Northwest Territories
"144 Supply chain logistics, tracking and scheduling coordination occupations",260,"73,000","71,500",Northwest Territories
"1440 Supply chain logistics, tracking and scheduling coordination occupations",260,"73,000","71,500",Northwest Territories
14400 Shippers and receivers,55,"44,400","46,000",Northwest Territories
14401 Storekeepers and partspersons,85,"86,000","82,000",Northwest Territories
14402 Production logistics workers,0,0,0,Northwest Territories
14403 Purchasing and inventory control workers,20,"50,400","44,000",Northwest Territories
14404 Dispatchers,80,"78,500","84,000",Northwest Territories
14405 Transportation route and crew schedulers,20,0,"70,000",Northwest Territories
2 Natural and applied sciences and related occupations,"1,475","105,000","102,300",Northwest Territories
"20 Specialized middle management occupations in engineering, architecture, science and information systems",105,"146,000","154,000",Northwest Territories
"200 Specialized middle management occupations in engineering, architecture, science and information systems",105,"146,000","154,000",Northwest Territories
"2001 Managers in engineering, architecture, science and information systems",105,"146,000","154,000",Northwest Territories
20010 Engineering managers,35,"192,000","160,000",Northwest Territories
20011 Architecture and science managers,25,"146,000","180,000",Northwest Territories
20012 Computer and information systems managers,45,"136,000","132,000",Northwest Territories
21 Professional occupations in natural and applied sciences,785,"107,000","107,000",Northwest Territories
211 Professional occupations in natural sciences,280,"110,000","104,000",Northwest Territories
2110 Physical science professionals,50,"102,000","104,000",Northwest Territories
21100 Physicists and astronomers,0,0,0,Northwest Territories
21101 Chemists,0,0,0,Northwest Territories
21102 Geoscientists and oceanographers,45,"95,000","104,000",Northwest Territories
21103 Meteorologists and climatologists,0,0,0,Northwest Territories
21109 Other professional occupations in physical sciences,0,0,0,Northwest Territories
2111 Life science professionals,150,"106,000","102,000",Northwest Territories
21110 Biologists and related scientists,140,"102,000","100,000",Northwest Territories
21111 Forestry professionals,0,0,0,Northwest Territories
"21112 Agricultural representatives, consultants and specialists",0,0,0,Northwest Territories
2112 Public and environmental health and safety professionals,80,"118,000","108,000",Northwest Territories
21120 Public and environmental health and safety professionals,80,"118,000","108,000",Northwest Territories
212 Professional occupations in applied sciences (except engineering),295,"102,000","94,000",Northwest Territories
"2120 Architects, urban planners and land surveyors",125,"96,000","92,000",Northwest Territories
21200 Architects,20,0,"85,000",Northwest Territories
21201 Landscape architects,0,0,0,Northwest Territories
21202 Urban and land use planners,85,"96,000","86,000",Northwest Territories
21203 Land surveyors,20,0,"120,000",Northwest Territories
"2121 Mathematicians, statisticians, actuaries and data scientists",0,0,0,Northwest Territories
"21210 Mathematicians, statisticians and actuaries",0,0,0,Northwest Territories
21211 Data scientists,0,0,0,Northwest Territories
2122 Computer and information systems professionals,135,"105,000","100,000",Northwest Territories
21220 Cybersecurity specialists,0,0,0,Northwest Territories
21221 Business systems specialists,0,0,0,Northwest Territories
21222 Information systems specialists,95,"105,000","102,000",Northwest Territories
21223 Database analysts and data administrators,30,"89,000","90,000",Northwest Territories
"2123 Computer, software and Web designers and developers",35,"77,000","72,000",Northwest Territories
21230 Computer systems developers and programmers,0,0,0,Northwest Territories
21231 Software engineers and designers,0,0,0,Northwest Territories
21232 Software developers and programmers,10,0,"60,000",Northwest Territories
21233 Web designers,0,0,0,Northwest Territories
21234 Web developers and programmers,15,0,"70,000",Northwest Territories
213 Professional occupations in engineering,215,"120,000","128,000",Northwest Territories
2130 Civil and mechanical engineers,165,"119,000","115,000",Northwest Territories
21300 Civil engineers,105,"122,000","126,000",Northwest Territories
21301 Mechanical engineers,55,"77,500","96,000",Northwest Territories
"2131 Electrical, electronics and computer engineers",25,"136,000","110,000",Northwest Territories
21310 Electrical and electronics engineers,20,0,"95,000",Northwest Territories
21311 Computer engineers (except software engineers and designers),0,0,0,Northwest Territories
2132 Manufacturing and processing engineers,0,0,0,Northwest Territories
21320 Chemical engineers,0,0,0,Northwest Territories
21321 Industrial and manufacturing engineers,0,0,0,Northwest Territories
21322 Metallurgical and materials engineers,0,0,0,Northwest Territories
2133 Natural resources engineers,20,0,"260,000",Northwest Territories
21330 Mining engineers,20,0,"260,000",Northwest Territories
21331 Geological engineers,0,0,0,Northwest Territories
21332 Petroleum engineers,0,0,0,Northwest Territories
2139 Other engineers,0,0,0,Northwest Territories
21390 Aerospace engineers,0,0,0,Northwest Territories
21399 Other professional engineers,0,0,0,Northwest Territories
22 Technical occupations related to natural and applied sciences,580,"91,000","86,800",Northwest Territories
221 Technical occupations related to natural sciences,135,"52,800","75,000",Northwest Territories
2210 Technical occupations in physical sciences,30,"50,400","60,000",Northwest Territories
22100 Chemical technologists and technicians,0,0,0,Northwest Territories
22101 Geological and mineral technologists and technicians,30,0,"48,000",Northwest Territories
2211 Technical occupations in life sciences,105,"78,500","79,000",Northwest Territories
22110 Biological technologists and technicians,35,"47,600","64,000",Northwest Territories
22111 Agricultural and fish products inspectors,0,0,0,Northwest Territories
22112 Forestry technologists and technicians,20,"52,000","64,000",Northwest Territories
22113 Conservation and fishery officers,45,"115,000","100,000",Northwest Territories
22114 Landscape and horticulture technicians and specialists,0,0,0,Northwest Territories
222 Technical occupations related to applied sciences (except engineering),280,"95,000","87,000",Northwest Territories
"2221 Technical occupations in architecture, drafting, surveying, geomatics and meteorology",90,"65,500","72,000",Northwest Territories
22210 Architectural technologists and technicians,0,0,0,Northwest Territories
22211 Industrial designers,0,0,0,Northwest Territories
22212 Drafting technologists and technicians,15,0,"70,000",Northwest Territories
22213 Land survey technologists and technicians,15,0,"32,000",Northwest Territories
22214 Technical occupations in geomatics and meteorology,55,"92,000","80,000",Northwest Territories
2222 Technical occupations in computer and information systems,140,"104,000","96,000",Northwest Territories
22220 Computer network and web technicians,85,"99,000","92,000",Northwest Territories
22221 User support technicians,55,"104,000","104,000",Northwest Territories
22222 Information systems testing technicians,0,0,0,Northwest Territories
2223 Technical inspectors and regulatory officers,55,"75,000","88,000",Northwest Territories
22230 Non-destructive testers and inspectors,0,0,0,Northwest Territories
22231 Engineering inspectors and regulatory officers,0,0,0,Northwest Territories
22232 Occupational health and safety specialists,45,"68,000","80,000",Northwest Territories
22233 Construction inspectors,0,0,0,Northwest Territories
223 Technical occupations related to engineering,165,"100,000","96,000",Northwest Territories
"2230 Technical occupations in civil, mechanical and industrial engineering",50,"82,000","96,000",Northwest Territories
22300 Civil engineering technologists and technicians,20,0,"100,000",Northwest Territories
22301 Mechanical engineering technologists and technicians,15,0,"70,000",Northwest Territories
22302 Industrial engineering and manufacturing technologists and technicians,0,0,0,Northwest Territories
22303 Construction estimators,15,0,"100,000",Northwest Territories
2231 Technical occupations in electronics and electrical engineering,120,"103,000","98,000",Northwest Territories
22310 Electrical and electronics engineering technologists and technicians,30,"99,000","95,000",Northwest Territories
22311 Electronic service technicians (household and business equipment),65,"103,000","84,000",Northwest Territories
22312 Industrial instrument technicians and mechanics,0,0,0,Northwest Territories
"22313 Aircraft instrument, electrical and avionics mechanics, technicians and inspectors",20,0,"140,000",Northwest Territories
3 Health occupations,"1,285","100,000","104,800",Northwest Territories
30 Specialized middle management occupations in health care,40,"131,000","120,000",Northwest Territories
300 Specialized middle management occupations in health care,40,"131,000","120,000",Northwest Territories
3001 Managers in health care,40,"131,000","120,000",Northwest Territories
30010 Managers in health care,40,"131,000","120,000",Northwest Territories
31 Professional occupations in health,665,"119,000","127,400",Northwest Territories
311 Health treating and consultation services professionals,145,"120,000","164,000",Northwest Territories
3110 Physicians and veterinarians,60,"246,000","250,000",Northwest Territories
31100 Specialists in clinical and laboratory medicine,0,0,0,Northwest Territories
31101 Specialists in surgery,0,0,0,Northwest Territories
31102 General practitioners and family physicians,50,"260,000","260,000",Northwest Territories
31103 Veterinarians,0,0,0,Northwest Territories
"3111 Dentists, optometrists and audiologists",35,"76,000","90,000",Northwest Territories
31110 Dentists,10,0,"90,000",Northwest Territories
31111 Optometrists,0,0,0,Northwest Territories
31112 Audiologists and speech-language pathologists,25,"99,000","85,000",Northwest Territories
3112 Pharmacists and dietitians,45,"132,000","108,000",Northwest Territories
31120 Pharmacists,30,"144,000","140,000",Northwest Territories
31121 Dietitians and nutritionists,20,0,"50,000",Northwest Territories
312 Therapy and assessment professionals,85,"104,000","102,000",Northwest Territories
3120 Therapy and assessment professionals,85,"104,000","102,000",Northwest Territories
31200 Psychologists,30,"127,000","120,000",Northwest Territories
31201 Chiropractors,0,0,0,Northwest Territories
31202 Physiotherapists,15,0,"90,000",Northwest Territories
31203 Occupational therapists,40,"100,000","100,000",Northwest Territories
31204 Kinesiologists and other professional occupations in therapy and assessment,0,0,0,Northwest Territories
31209 Other professional occupations in health diagnosing and treating,0,0,0,Northwest Territories
313 Nursing and allied health professionals,435,"124,000","120,400",Northwest Territories
3130 Nursing and allied health professionals,435,"124,000","120,400",Northwest Territories
31300 Nursing coordinators and supervisors,20,"155,000","160,000",Northwest Territories
31301 Registered nurses and registered psychiatric nurses,395,"122,000","118,000",Northwest Territories
31302 Nurse practitioners,15,0,"120,000",Northwest Territories
"31303 Physician assistants, midwives and allied health professionals",0,0,0,Northwest Territories
32 Technical occupations in health,210,"96,000","95,000",Northwest Territories
321 Technical occupations in health (except practitioners of natural healing),180,"104,000","104,000",Northwest Territories
3210 Technical occupations in therapy and assessment,110,"109,000","108,000",Northwest Territories
32100 Opticians,0,0,0,Northwest Territories
32101 Licensed practical nurses,40,"96,000","95,000",Northwest Territories
32102 Paramedical occupations,45,"121,000","120,000",Northwest Territories
"32103 Respiratory therapists, clinical perfusionists and cardiopulmonary technologists",0,0,0,Northwest Territories
32104 Animal health technologists and veterinary technicians,0,0,0,Northwest Territories
32109 Other technical occupations in therapy and assessment,25,"125,000","100,000",Northwest Territories
3211 Technical occupations in dental health care,20,0,"90,000",Northwest Territories
32110 Denturists,0,0,0,Northwest Territories
32111 Dental hygienists and dental therapists,15,0,"100,000",Northwest Territories
32112 Dental technologists and technicians,0,0,0,Northwest Territories
3212 Medical technologists and technicians,50,"98,000","100,000",Northwest Territories
32120 Medical laboratory technologists,25,"122,000","110,000",Northwest Territories
32121 Medical radiation technologists,10,0,"100,000",Northwest Territories
32122 Medical sonographers,0,0,0,Northwest Territories
32123 Cardiology technologists and electrophysiological diagnostic technologists,0,0,0,Northwest Territories
32124 Pharmacy technicians,15,0,"80,000",Northwest Territories
32129 Other medical technologists and technicians,0,0,0,Northwest Territories
322 Practitioners of natural healing,35,"49,200","40,000",Northwest Territories
3220 Practitioners of natural healing,35,"49,200","40,000",Northwest Territories
32200 Traditional Chinese medicine practitioners and acupuncturists,0,0,0,Northwest Territories
32201 Massage therapists,25,0,"40,000",Northwest Territories
32209 Other practitioners of natural healing,0,0,0,Northwest Territories
33 Assisting occupations in support of health services,370,"64,500","67,600",Northwest Territories
331 Assisting occupations in support of health services,370,"64,500","67,600",Northwest Territories
3310 Assisting occupations in support of health services,370,"64,500","67,600",Northwest Territories
33100 Dental assistants and dental laboratory assistants,25,"36,000","40,000",Northwest Territories
33101 Medical laboratory assistants and related technical occupations,10,0,"60,000",Northwest Territories
"33102 Nurse aides, orderlies and patient service associates",245,"74,500","75,000",Northwest Territories
33103 Pharmacy technical assistants and pharmacy assistants,0,0,0,Northwest Territories
33109 Other assisting occupations in support of health services,80,"34,800","50,000",Northwest Territories
"4 Occupations in education, law and social, community and government services","4,665","94,000","91,200",Northwest Territories
"40 Managers in public administration, in education and social and community services and in public protection services",520,"134,000","131,500",Northwest Territories
"400 Managers in public administration, in education and social and community services and in public protection services",520,"134,000","131,500",Northwest Territories
4001 Managers in public administration,210,"145,000","138,000",Northwest Territories
40010 Government managers - health and social policy development and program administration,65,"139,000","124,000",Northwest Territories
"40011 Government managers - economic analysis, policy development and program administration",90,"146,000","144,000",Northwest Territories
40012 Government managers - education policy development and program administration,20,0,"150,000",Northwest Territories
40019 Other managers in public administration,25,"122,000","130,000",Northwest Territories
4002 Managers in education,110,"150,000","150,000",Northwest Territories
40020 Administrators - post-secondary education and vocational training,30,"145,000","130,000",Northwest Territories
40021 School principals and administrators of elementary and secondary education,80,"154,000","154,000",Northwest Territories
"4003 Managers in social, community and correctional services",120,"116,000","112,000",Northwest Territories
"40030 Managers in social, community and correctional services",120,"116,000","112,000",Northwest Territories
4004 Managers in public protection services,80,"121,000","118,000",Northwest Territories
40040 Commissioned police officers and related occupations in public protection services,0,0,0,Northwest Territories
40041 Fire chiefs and senior firefighting officers,10,0,"160,000",Northwest Territories
40042 Commissioned officers of the Canadian Armed Forces,70,"120,000","112,000",Northwest Territories
"41 Professional occupations in law, education, social, community and government services","2,285","107,000","100,100",Northwest Territories
411 Professional occupations in law,160,"132,000","138,000",Northwest Territories
"4110 Judges, lawyers and Quebec notaries",160,"132,000","138,000",Northwest Territories
41100 Judges,20,0,"280,000",Northwest Territories
41101 Lawyers and Quebec notaries,135,"126,000","118,000",Northwest Territories
412 Professional occupations in education services,940,"104,000","90,800",Northwest Territories
4120 University professors and post-secondary assistants,40,"39,600","60,000",Northwest Territories
41200 University professors and lecturers,0,0,0,Northwest Territories
41201 Post-secondary teaching and research assistants,30,"31,200","34,000",Northwest Territories
4121 College and other vocational instructors,170,"109,000","92,000",Northwest Territories
41210 College and other vocational instructors,170,"109,000","92,000",Northwest Territories
"4122 Secondary, elementary and kindergarten school teachers",735,"103,000","92,200",Northwest Territories
41220 Secondary school teachers,205,"107,000","100,000",Northwest Territories
41221 Elementary school and kindergarten teachers,530,"100,000","89,200",Northwest Territories
413 Professional occupations in social and community services,285,"108,000","101,000",Northwest Territories
4130 Social and community service professionals,185,"109,000","100,000",Northwest Territories
41300 Social workers,110,"114,000","122,000",Northwest Territories
41301 Therapists in counselling and related specialized therapies,45,"88,000","78,000",Northwest Territories
41302 Religious leaders,35,"67,000","56,000",Northwest Territories
4131 Police investigators and probation officers,60,"111,000","120,000",Northwest Territories
41310 Police investigators and other investigative occupations,20,0,"160,000",Northwest Territories
41311 Probation and parole officers,40,"108,000","96,000",Northwest Territories
4132 Educational and employment counsellors,40,"81,000","80,000",Northwest Territories
41320 Educational counsellors,20,"83,000","80,000",Northwest Territories
41321 Career development practitioners and career counsellors (except education),20,0,"80,000",Northwest Territories
414 Professional occupations in government services,900,"108,000","102,800",Northwest Territories
"4140 Policy and program researchers, consultants and officers",900,"108,000","102,800",Northwest Territories
"41400 Natural and applied science policy researchers, consultants and program officers",160,"106,000","104,000",Northwest Territories
41401 Economists and economic policy researchers and analysts,30,"115,000","110,000",Northwest Territories
41402 Business development officers and market researchers and analysts,65,"93,000","84,000",Northwest Territories
"41403 Social policy researchers, consultants and program officers",200,"103,000","107,000",Northwest Territories
"41404 Health policy researchers, consultants and program officers",120,"95,000","96,000",Northwest Territories
"41405 Education policy researchers, consultants and program officers",160,"116,000","100,000",Northwest Territories
"41406 Recreation, sports and fitness policy researchers, consultants and program officers",35,"93,000","85,000",Northwest Territories
41407 Program officers unique to government,100,"136,000","126,000",Northwest Territories
41409 Other professional occupations in social science,35,"86,000","85,000",Northwest Territories
"42 Front-line public protection services and paraprofessional occupations in legal, social, community, education services",970,"65,500","71,600",Northwest Territories
421 Occupations in front-line public protection services,275,"123,000","114,000",Northwest Territories
4210 Occupations in front-line public protection services,275,"123,000","114,000",Northwest Territories
42100 Police officers (except commissioned),205,"127,000","125,000",Northwest Territories
42101 Firefighters,65,"59,200","78,000",Northwest Territories
42102 Specialized members of the Canadian Armed Forces,0,0,0,Northwest Territories
"422 Paraprofessional occupations in legal, social, community and education services",695,"53,600","54,900",Northwest Territories
"4220 Paraprofessional occupations in legal, social, community and education services",695,"53,600","54,900",Northwest Territories
42200 Paralegals and related occupations,20,0,"70,000",Northwest Territories
42201 Social and community service workers,440,"65,000","63,200",Northwest Territories
42202 Early childhood educators and assistants,225,"36,400","39,200",Northwest Territories
42203 Instructors of persons with disabilities,0,0,0,Northwest Territories
42204 Religion workers,10,0,"8,000",Northwest Territories
43 Assisting occupations in education and in legal and public protection,710,"72,500","70,400",Northwest Territories
431 Assisting occupations in educational,360,"56,800","53,200",Northwest Territories
4310 Assisting occupations in education,360,"56,800","53,200",Northwest Territories
43100 Elementary and secondary school teacher assistants,335,"58,400","54,800",Northwest Territories
43109 Other instructors,30,"23,600","34,000",Northwest Territories
432 Assisting occupations in legal and public protection,355,"91,000","88,000",Northwest Territories
4320 Assisting occupations in legal and public protection,355,"91,000","88,000",Northwest Territories
43200 Sheriffs and bailiffs,0,0,0,Northwest Territories
43201 Correctional service officers,160,"99,000","86,000",Northwest Territories
43202 By-law enforcement and other regulatory officers,40,"102,000","100,000",Northwest Territories
"43203 Border services, customs, and immigration officers",15,0,"50,000",Northwest Territories
43204 Operations members of the Canadian Armed Forces,140,"88,000","90,000",Northwest Territories
44 Care providers and legal and public protection support occupations,175,"40,800","46,800",Northwest Territories
441 Home care provider occupations,150,"34,000","41,000",Northwest Territories
4410 Home care provider occupations,150,"34,000","41,000",Northwest Territories
44100 Home child care providers,80,"28,000","28,800",Northwest Territories
"44101 Home support workers, caregivers and related occupations",70,"65,500","56,000",Northwest Territories
442 Primary combat members of the Canadian Armed Forces,25,0,"85,000",Northwest Territories
4420 Primary combat members of the Canadian Armed Forces,25,0,"85,000",Northwest Territories
44200 Primary combat members of the Canadian Armed Forces,25,0,"85,000",Northwest Territories
"45 Student monitors, crossing guards and related occupations",0,0,0,Northwest Territories
"451 Student monitors, crossing guards and related occupations",0,0,0,Northwest Territories
"4510 Student monitors, crossing guards and related occupations",0,0,0,Northwest Territories
"45100 Student monitors, crossing guards and related occupations",0,0,0,Northwest Territories
"5 Occupations in art, culture, recreation and sport",510,"47,600","52,800",Northwest Territories
"50 Specialized middle management occupations in art, culture, recreation and sport",35,"87,000","90,000",Northwest Territories
"500 Specialized middle management occupations in art, culture, recreation and sport",35,"87,000","90,000",Northwest Territories
"5001 Managers in art, culture, recreation and sport",35,"87,000","90,000",Northwest Territories
"50010 Library, archive, museum and art gallery managers",20,0,"120,000",Northwest Territories
"50011 Managers - publishing, motion pictures, broadcasting and performing arts",0,0,0,Northwest Territories
"50012 Recreation, sports and fitness program and service directors",15,0,"70,000",Northwest Territories
51 Professional occupations in art and culture,165,"76,000","66,000",Northwest Territories
511 Professional occupations in art and culture,165,"76,000","66,000",Northwest Territories
"5110 Librarians, archivists, conservators and curators",35,"95,000","95,000",Northwest Territories
51100 Librarians,15,0,"90,000",Northwest Territories
51101 Conservators and curators,0,0,0,Northwest Territories
51102 Archivists,15,0,"100,000",Northwest Territories
"5111 Writing, translating and related communications professionals",85,"62,400","57,000",Northwest Territories
51110 Editors,0,0,0,Northwest Territories
51111 Authors and writers (except technical),10,0,"40,000",Northwest Territories
51112 Technical writers,0,0,0,Northwest Territories
51113 Journalists,35,"64,000","64,000",Northwest Territories
"51114 Translators, terminologists and interpreters",40,"60,000","52,000",Northwest Territories
5112 Creative and performing artists,40,"54,800","64,000",Northwest Territories
"51120 Producers, directors, choreographers and related occupations",20,0,"100,000",Northwest Territories
"51121 Conductors, composers and arrangers",0,0,0,Northwest Territories
51122 Musicians and singers,25,0,"32,000",Northwest Territories
"52 Technical occupations in art, culture and sport",100,"65,500","64,000",Northwest Territories
521 Technical occupations in art and culture,100,"65,500","64,000",Northwest Territories
5210 Technical occupations in libraries and public archives,10,0,"70,000",Northwest Territories
52100 Library and public archive technicians,10,0,"70,000",Northwest Territories
"5211 Technical occupations in motion pictures, broadcasting and the performing arts",45,"78,000","72,000",Northwest Territories
52110 Film and video camera operators,0,0,0,Northwest Territories
52111 Graphic arts technicians,0,0,0,Northwest Territories
52112 Broadcast technicians,0,0,0,Northwest Territories
52113 Audio and video recording technicians,0,0,0,Northwest Territories
52114 Announcers and other broadcasters,30,"60,400","64,000",Northwest Territories
"52119 Other technical and coordinating occupations in motion pictures, broadcasting and the performing arts",15,0,"90,000",Northwest Territories
5212 Graphic and interior designers,40,"58,800","52,000",Northwest Territories
52120 Graphic designers and illustrators,35,"58,800","56,000",Northwest Territories
52121 Interior designers and interior decorators,0,0,0,Northwest Territories
"53 Occupations in art, culture and sport",95,"27,200","35,500",Northwest Territories
531 Occupations in art and culture,90,"27,200","34,500",Northwest Territories
5310 Occupations related to museums and art galleries,10,0,"20,000",Northwest Territories
"53100 Registrars, restorers, interpreters and other occupations related to museum and art galleries",10,0,"20,000",Northwest Territories
5311 Photographers and support occupations in arts and culture,25,0,"44,000",Northwest Territories
53110 Photographers,25,0,"48,000",Northwest Territories
"53111 Motion pictures, broadcasting, photography and performing arts assistants and operators",0,0,0,Northwest Territories
5312 Occupations in creative and performing art,55,"17,600","33,000",Northwest Territories
53120 Dancers,0,0,0,Northwest Territories
"53121 Actors, comedians and circus performers",0,0,0,Northwest Territories
"53122 Painters, sculptors and other visual artists",20,0,"20,000",Northwest Territories
"53123 Theatre, fashion, exhibit and other creative designers",0,0,0,Northwest Territories
53124 Artisans and craftspersons,30,"14,600","22,000",Northwest Territories
"53125 Patternmakers - textile, leather and fur products",0,0,0,Northwest Territories
532 Occupations in sports,10,0,"60,000",Northwest Territories
"5320 Athletes, coaches, referees and related occupations",10,0,"60,000",Northwest Territories
53200 Athletes,0,0,0,Northwest Territories
53201 Coaches,0,0,0,Northwest Territories
53202 Sports officials and referees,0,0,0,Northwest Territories
54 Support occupations in sport,120,"15,800","27,600",Northwest Territories
541 Support occupations in sport,120,"15,800","27,600",Northwest Territories
